در,این
این,خرقه
خرقه,بسی
بسی,آلودگی
آلودگی,هست
هست,خوشا
خوشا,وقت
وقت,قبای
قبای,می
می,فروشان
در,این
این,صوفی
صوفی,وشان
وشان,دردی
دردی,ندیدم
ندیدم,که
که,صافی
صافی,باد
باد,عیش
عیش,دردنوشان
تو,نازک
نازک,طبعی
طبعی,و
و,طاقت
طاقت,نیاری
نیاری,گرانیهای
گرانیهای,مشتی
مشتی,دلق
دلق,پوشان
چو,مستم
مستم,کردهای
کردهای,مستور
مستور,منشین
منشین,چو
چو,نوشم
نوشم,دادهای
دادهای,زهرم
زهرم,منوشان
بیا,و
و,از
از,غبن
غبن,این
این,سالوسیان
سالوسیان,بین
بین,صراحی
صراحی,خون
خون,دل
دل,و
و,بربط
بربط,خروشان
ز,دلگرمی
دلگرمی,حافظ
حافظ,بر
بر,حذر
حذر,باش
باش,که
که,دارد
دارد,سینهای
سینهای,چون
چون,دیگ
دیگ,جوشان
شاه,شمشادقدان
شمشادقدان,خسرو
خسرو,شیرین
شیرین,دهنان
دهنان,که
که,به
به,مژگان
مژگان,شکند
شکند,قلب
قلب,همه
همه,صف
صف,شکنان
مست,بگذشت
بگذشت,و
و,نظر
نظر,بر
بر,من
من,درویش
درویش,انداخت
انداخت,گفت
گفت,ای
ای,چشم
چشم,و
و,چراغ
چراغ,همه
همه,شیرین
شیرین,سخنان
تا,کی
کی,از
از,سیم
سیم,و
و,زرت
زرت,کیسه
کیسه,تهی
تهی,خواهد
خواهد,بود
بود,بنده
بنده,من
من,شو
شو,و
و,برخور
برخور,ز
ز,همه
همه,سیمتنان
کمتر,از
از,ذره
ذره,نهای
نهای,پست
پست,مشو
مشو,مهر
مهر,بورز
بورز,تا
تا,به
به,خلوتگه
خلوتگه,خورشید
خورشید,رسی
رسی,چرخ
چرخ,زنان
بر,جهان
جهان,تکیه
تکیه,مکن
مکن,ور
ور,قدحی
قدحی,می
می,داری
داری,شادی
شادی,زهره
زهره,جبینان
جبینان,خور
خور,و
و,نازک
نازک,بدنان
پیر,پیمانه
پیمانه,کش
کش,من
من,که
که,روانش
روانش,خوش
خوش,باد
باد,گفت
گفت,پرهیز
پرهیز,کن
کن,از
از,صحبت
صحبت,پیمان
پیمان,شکنان
دامن,دوست
دوست,به
به,دست
دست,آر
آر,و
و,ز
ز,دشمن
دشمن,بگسل
بگسل,مرد
مرد,یزدان
یزدان,شو
شو,و
و,فارغ
فارغ,گذر
گذر,از
از,اهرمنان
با,صبا
صبا,در
در,چمن
چمن,لاله
لاله,سحر
سحر,میگفتم
میگفتم,که
که,شهیدان
شهیدان,کهاند
کهاند,این
این,همه
همه,خونین
خونین,کفنان
گفت,حافظ
حافظ,من
من,و
و,تو
تو,محرم
محرم,این
این,راز
راز,نهایم
نهایم,از
از,می
می,لعل
لعل,حکایت
حکایت,کن
کن,و
و,شیرین
شیرین,دهنان
بهار,و
و,گل
گل,طرب
طرب,انگیز
انگیز,گشت
گشت,و
و,توبه
توبه,شکن
شکن,به
به,شادی
شادی,رخ
رخ,گل
گل,بیخ
بیخ,غم
غم,ز
ز,دل
دل,برکن
رسید,باد
باد,صبا
صبا,غنچه
غنچه,در
در,هواداری
هواداری,ز
ز,خود
خود,برون
برون,شد
شد,و
و,بر
بر,خود
خود,درید
درید,پیراهن
طریق,صدق
صدق,بیاموز
بیاموز,از
از,آب
آب,صافی
صافی,دل
دل,به
به,راستی
راستی,طلب
طلب,آزادگی
آزادگی,ز
ز,سرو
سرو,چمن
ز,دستبرد
دستبرد,صبا
صبا,گرد
گرد,گل
گل,کلاله
کلاله,نگر
نگر,شکنج
شکنج,گیسوی
گیسوی,سنبل
سنبل,ببین
ببین,به
به,روی
روی,سمن
عروس,غنچه
غنچه,رسید
رسید,از
از,حرم
حرم,به
به,طالع
طالع,سعد
سعد,به
به,عینه
عینه,دل
دل,و
و,دین
دین,میبرد
میبرد,به
به,وجه
وجه,حسن
صفیر,بلبل
بلبل,شوریده
شوریده,و
و,نفیر
نفیر,هزار
هزار,برای
برای,وصل
وصل,گل
گل,آمد
آمد,برون
برون,ز
ز,بیت
بیت,حزن
حدیث,صحبت
صحبت,خوبان
خوبان,و
و,جام
جام,باده
باده,بگو
بگو,به
به,قول
قول,حافظ
حافظ,و
و,فتوی
فتوی,پیر
پیر,صاحب
صاحب,فن
چو,گل
گل,هر
هر,دم
دم,به
به,بویت
بویت,جامه
جامه,در
در,تن
تن,کنم
کنم,چاک
چاک,از
از,گریبان
گریبان,تا
تا,به
به,دامن
تنت,را
را,دید
دید,گل
گل,گویی
گویی,که
که,در
در,باغ
باغ,چو
چو,مستان
مستان,جامه
جامه,را
را,بدرید
بدرید,بر
بر,تن
من,از
از,دست
دست,غمت
غمت,مشکل
مشکل,برم
برم,جان
جان,ولی
ولی,دل
دل,را
را,تو
تو,آسان
آسان,بردی
بردی,از
از,من
به,قول
قول,دشمنان
دشمنان,برگشتی
برگشتی,از
از,دوست
دوست,نگردد
نگردد,هیچ
هیچ,کس
کس,دوست
دوست,دشمن
تنت,در
در,جامه
جامه,چون
چون,در
در,جام
جام,باده
باده,دلت
دلت,در
در,سینه
سینه,چون
چون,در
در,سیم
سیم,آهن
ببار,ای
ای,شمع
شمع,اشک
اشک,از
از,چشم
چشم,خونین
خونین,که
که,شد
شد,سوز
سوز,دلت
دلت,بر
بر,خلق
خلق,روشن
مکن,کز
کز,سینهام
سینهام,آه
آه,جگرسوز
جگرسوز,برآید
برآید,همچو
همچو,دود
دود,از
از,راه
راه,روزن
دلم,را
را,مشکن
مشکن,و
و,در
در,پا
پا,مینداز
مینداز,که
که,دارد
دارد,در
در,سر
سر,زلف
زلف,تو
تو,مسکن
چو,دل
دل,در
در,زلف
زلف,تو
تو,بستهست
بستهست,حافظ
حافظ,بدین
بدین,سان
سان,کار
کار,او
او,در
در,پا
پا,میفکن
افسر,سلطان
سلطان,گل
گل,پیدا
پیدا,شد
شد,از
از,طرف
طرف,چمن
چمن,مقدمش
مقدمش,یا
یا,رب
رب,مبارک
مبارک,باد
باد,بر
بر,سرو
سرو,و
و,سمن
خوش,به
به,جای
جای,خویشتن
خویشتن,بود
بود,این
این,نشست
نشست,خسروی
خسروی,تا
تا,نشیند
نشیند,هر
هر,کسی
کسی,اکنون
اکنون,به
به,جای
جای,خویشتن
خاتم,جم
جم,را
را,بشارت
بشارت,ده
ده,به
به,حسن
حسن,خاتمت
خاتمت,کاسم
کاسم,اعظم
اعظم,کرد
کرد,از
از,او
او,کوتاه
کوتاه,دست
دست,اهرمن
تا,ابد
ابد,معمور
معمور,باد
باد,این
این,خانه
خانه,کز
کز,خاک
خاک,درش
درش,هر
هر,نفس
نفس,با
با,بوی
بوی,رحمان
رحمان,میوزد
میوزد,باد
باد,یمن
شوکت,پور
پور,پشنگ
پشنگ,و
و,تیغ
تیغ,عالمگیر
عالمگیر,او
او,در
در,همه
همه,شهنامهها
شهنامهها,شد
شد,داستان
داستان,انجمن
خنگ,چوگانی
چوگانی,چرخت
چرخت,رام
رام,شد
شد,در
در,زیر
زیر,زین
زین,شهسوارا
شهسوارا,چون
چون,به
به,میدان
میدان,آمدی
آمدی,گویی
گویی,بزن
جویبار,ملک
ملک,را
را,آب
آب,روان
روان,شمشیر
شمشیر,توست
توست,تو
تو,درخت
درخت,عدل
عدل,بنشان
بنشان,بیخ
بیخ,بدخواهان
بدخواهان,بکن
بعد,از
از,این
این,نشکفت
نشکفت,اگر
اگر,با
با,نکهت
نکهت,خلق
خلق,خوشت
خوشت,خیزد
خیزد,از
از,صحرای
صحرای,ایذج
ایذج,نافه
نافه,مشک
مشک,ختن
گوشه,گیران
گیران,انتظار
انتظار,جلوه
جلوه,خوش
خوش,میکنند
میکنند,برشکن
برشکن,طرف
طرف,کلاه
کلاه,و
و,برقع
برقع,از
از,رخ
رخ,برفکن
مشورت,با
با,عقل
عقل,کردم
کردم,گفت
گفت,حافظ
حافظ,می
می,بنوش
بنوش,ساقیا
ساقیا,می
می,ده
ده,به
به,قول
قول,مستشار
مستشار,مؤتمن
ای,صبا
صبا,بر
بر,ساقی
ساقی,بزم
بزم,اتابک
اتابک,عرضه
عرضه,دار
دار,تا
تا,از
از,آن
آن,جام
جام,زرافشان
زرافشان,جرعهای
جرعهای,بخشد
بخشد,به
به,من
خوشتر,از
از,فکر
فکر,می
می,و
و,جام
جام,چه
چه,خواهد
خواهد,بودن
بودن,تا
تا,ببینم
ببینم,که
که,سرانجام
سرانجام,چه
چه,خواهد
خواهد,بودن
غم,دل
دل,چند
چند,توان
توان,خورد
خورد,که
که,ایام
ایام,نماند
نماند,گو
گو,نه
نه,دل
دل,باش
باش,و
و,نه
نه,ایام
ایام,چه
چه,خواهد
خواهد,بودن
مرغ,کم
کم,حوصله
حوصله,را
را,گو
گو,غم
غم,خود
خود,خور
خور,که
که,بر
بر,او
او,رحم
رحم,آن
آن,کس
کس,که
که,نهد
نهد,دام
دام,چه
چه,خواهد
خواهد,بودن
باده,خور
خور,غم
غم,مخور
مخور,و
و,پند
پند,مقلد
مقلد,منیوش
منیوش,اعتبار
اعتبار,سخن
سخن,عام
عام,چه
چه,خواهد
خواهد,بودن
دست,رنج
رنج,تو
تو,همان
همان,به
به,که
که,شود
شود,صرف
صرف,به
به,کام
کام,دانی
دانی,آخر
آخر,که
که,به
به,ناکام
ناکام,چه
چه,خواهد
خواهد,بودن
پیر,میخانه
میخانه,همیخواند
همیخواند,معمایی
معمایی,دوش
دوش,از
از,خط
خط,جام
جام,که
که,فرجام
فرجام,چه
چه,خواهد
خواهد,بودن
بردم,از
از,ره
ره,دل
دل,حافظ
حافظ,به
به,دف
دف,و
و,چنگ
چنگ,و
و,غزل
غزل,تا
تا,جزای
جزای,من
من,بدنام
بدنام,چه
چه,خواهد
خواهد,بودن
دانی,که
که,چیست
چیست,دولت
دولت,دیدار
دیدار,یار
یار,دیدن
دیدن,در
در,کوی
کوی,او
او,گدایی
گدایی,بر
بر,خسروی
خسروی,گزیدن
از,جان
جان,طمع
طمع,بریدن
بریدن,آسان
آسان,بود
بود,ولیکن
ولیکن,از
از,دوستان
دوستان,جانی
جانی,مشکل
مشکل,توان
توان,بریدن
خواهم,شدن
شدن,به
به,بستان
بستان,چون
چون,غنچه
غنچه,با
با,دل
دل,تنگ
تنگ,وان
وان,جا
جا,به
به,نیک
نیک,نامی
نامی,پیراهنی
پیراهنی,دریدن
گه,چون
چون,نسیم
نسیم,با
با,گل
گل,راز
راز,نهفته
نهفته,گفتن
گفتن,گه
گه,سر
سر,عشقبازی
عشقبازی,از
از,بلبلان
بلبلان,شنیدن
بوسیدن,لب
لب,یار
یار,اول
اول,ز
ز,دست
دست,مگذار
مگذار,کآخر
کآخر,ملول
ملول,گردی
گردی,از
از,دست
دست,و
و,لب
لب,گزیدن
فرصت,شمار
شمار,صحبت
صحبت,کز
کز,این
این,دوراهه
دوراهه,منزل
منزل,چون
چون,بگذریم
بگذریم,دیگر
دیگر,نتوان
نتوان,به
به,هم
هم,رسیدن
گویی,برفت
برفت,حافظ
حافظ,از
از,یاد
یاد,شاه
شاه,یحیی
یحیی,یا
یا,رب
رب,به
به,یادش
یادش,آور
آور,درویش
درویش,پروریدن
منم,که
که,شهره
شهره,شهرم
شهرم,به
به,عشق
عشق,ورزیدن
ورزیدن,منم
منم,که
که,دیده
دیده,نیالودهام
نیالودهام,به
به,بد
بد,دیدن
وفا,کنیم
کنیم,و
و,ملامت
ملامت,کشیم
کشیم,و
و,خوش
خوش,باشیم
باشیم,که
که,در
در,طریقت
طریقت,ما
ما,کافریست
کافریست,رنجیدن
به,پیر
پیر,میکده
میکده,گفتم
گفتم,که
که,چیست
چیست,راه
راه,نجات
نجات,بخواست
بخواست,جام
جام,می
می,و
و,گفت
گفت,عیب
عیب,پوشیدن
مراد,دل
دل,ز
ز,تماشای
تماشای,باغ
باغ,عالم
عالم,چیست
چیست,به
به,دست
دست,مردم
مردم,چشم
چشم,از
از,رخ
رخ,تو
تو,گل
گل,چیدن
به,می
می,پرستی
پرستی,از
از,آن
آن,نقش
نقش,خود
خود,زدم
زدم,بر
بر,آب
آب,که
که,تا
تا,خراب
خراب,کنم
کنم,نقش
نقش,خود
خود,پرستیدن
به,رحمت
رحمت,سر
سر,زلف
زلف,تو
تو,واثقم
واثقم,ور
ور,نه
نه,کشش
کشش,چو
چو,نبود
نبود,از
از,آن
آن,سو
سو,چه
چه,سود
سود,کوشیدن
عنان,به
به,میکده
میکده,خواهیم
خواهیم,تافت
تافت,زین
زین,مجلس
مجلس,که
که,وعظ
وعظ,بی
بی,عملان
عملان,واجب
واجب,است
است,نشنیدن
ز,خط
خط,یار
یار,بیاموز
بیاموز,مهر
مهر,با
با,رخ
رخ,خوب
خوب,که
که,گرد
گرد,عارض
عارض,خوبان
خوبان,خوش
خوش,است
است,گردیدن
مبوس,جز
جز,لب
لب,ساقی
ساقی,و
و,جام
جام,می
می,حافظ
حافظ,که
که,دست
دست,زهدفروشان
زهدفروشان,خطاست
خطاست,بوسیدن
ای,روی
روی,ماه
ماه,منظر
منظر,تو
تو,نوبهار
نوبهار,حسن
حسن,خال
خال,و
و,خط
خط,تو
تو,مرکز
مرکز,حسن
حسن,و
و,مدار
مدار,حسن
در,چشم
چشم,پرخمار
پرخمار,تو
تو,پنهان
پنهان,فسون
فسون,سحر
سحر,در
در,زلف
زلف,بیقرار
بیقرار,تو
تو,پیدا
پیدا,قرار
قرار,حسن
ماهی,نتافت
نتافت,همچو
همچو,تو
تو,از
از,برج
برج,نیکویی
نیکویی,سروی
سروی,نخاست
نخاست,چون
چون,قدت
قدت,از
از,جویبار
جویبار,حسن
خرم,شد
شد,از
از,ملاحت
ملاحت,تو
تو,عهد
عهد,دلبری
دلبری,فرخ
فرخ,شد
شد,از
از,لطافت
لطافت,تو
تو,روزگار
روزگار,حسن
از,دام
دام,زلف
زلف,و
و,دانه
دانه,خال
خال,تو
تو,در
در,جهان
جهان,یک
یک,مرغ
مرغ,دل
دل,نماند
نماند,نگشته
نگشته,شکار
شکار,حسن
دایم,به
به,لطف
لطف,دایه
دایه,طبع
طبع,از
از,میان
میان,جان
جان,میپرورد
میپرورد,به
به,ناز
ناز,تو
تو,را
را,در
در,کنار
کنار,حسن
گرد,لبت
لبت,بنفشه
بنفشه,از
از,آن
آن,تازه
تازه,و
و,تر
تر,است
است,کآب
کآب,حیات
حیات,میخورد
میخورد,از
از,جویبار
جویبار,حسن
حافظ,طمع
طمع,برید
برید,که
که,بیند
بیند,نظیر
نظیر,تو
تو,دیار
دیار,نیست
نیست,جز
جز,رخت
رخت,اندر
اندر,دیار
دیار,حسن
گلبرگ,را
را,ز
ز,سنبل
سنبل,مشکین
مشکین,نقاب
نقاب,کن
کن,یعنی
یعنی,که
که,رخ
رخ,بپوش
بپوش,و
و,جهانی
جهانی,خراب
خراب,کن
بفشان,عرق
عرق,ز
ز,چهره
چهره,و
و,اطراف
اطراف,باغ
باغ,را
را,چون
چون,شیشههای
شیشههای,دیده
دیده,ما
ما,پرگلاب
پرگلاب,کن
ایام,گل
گل,چو
چو,عمر
عمر,به
به,رفتن
رفتن,شتاب
شتاب,کرد
کرد,ساقی
ساقی,به
به,دور
دور,باده
باده,گلگون
گلگون,شتاب
شتاب,کن
بگشا,به
به,شیوه
شیوه,نرگس
نرگس,پرخواب
پرخواب,مست
مست,را
را,و
و,از
از,رشک
رشک,چشم
چشم,نرگس
نرگس,رعنا
رعنا,به
به,خواب
خواب,کن
بوی,بنفشه
بنفشه,بشنو
بشنو,و
و,زلف
زلف,نگار
نگار,گیر
گیر,بنگر
بنگر,به
به,رنگ
رنگ,لاله
لاله,و
و,عزم
عزم,شراب
شراب,کن
زان,جا
جا,که
که,رسم
رسم,و
و,عادت
عادت,عاشقکشی
عاشقکشی,توست
توست,با
با,دشمنان
دشمنان,قدح
قدح,کش
کش,و
و,با
با,ما
ما,عتاب
عتاب,کن
همچون,حباب
حباب,دیده
دیده,به
به,روی
روی,قدح
قدح,گشای
گشای,وین
وین,خانه
خانه,را
را,قیاس
قیاس,اساس
اساس,از
از,حباب
حباب,کن
حافظ,وصال
وصال,میطلبد
میطلبد,از
از,ره
ره,دعا
دعا,یا
یا,رب
رب,دعای
دعای,خسته
خسته,دلان
دلان,مستجاب
مستجاب,کن
صبح,است
است,ساقیا
ساقیا,قدحی
قدحی,پرشراب
پرشراب,کن
کن,دور
دور,فلک
فلک,درنگ
درنگ,ندارد
ندارد,شتاب
شتاب,کن
زان,پیشتر
پیشتر,که
که,عالم
عالم,فانی
فانی,شود
شود,خراب
خراب,ما
ما,را
را,ز
ز,جام
جام,باده
باده,گلگون
گلگون,خراب
خراب,کن
خورشید,می
می,ز
ز,مشرق
مشرق,ساغر
ساغر,طلوع
طلوع,کرد
کرد,گر
گر,برگ
برگ,عیش
عیش,میطلبی
میطلبی,ترک
ترک,خواب
خواب,کن
روزی,که
که,چرخ
چرخ,از
از,گل
گل,ما
ما,کوزهها
کوزهها,کند
کند,زنهار
زنهار,کاسه
کاسه,سر
سر,ما
ما,پرشراب
پرشراب,کن
ما,مرد
مرد,زهد
زهد,و
و,توبه
توبه,و
و,طامات
طامات,نیستیم
نیستیم,با
با,ما
ما,به
به,جام
جام,باده
باده,صافی
صافی,خطاب
خطاب,کن
کار,صواب
صواب,باده
باده,پرستیست
پرستیست,حافظا
حافظا,برخیز
برخیز,و
و,عزم
عزم,جزم
جزم,به
به,کار
کار,صواب
صواب,کن
ز,در
در,درآ
درآ,و
و,شبستان
شبستان,ما
ما,منور
منور,کن
کن,هوای
هوای,مجلس
مجلس,روحانیان
روحانیان,معطر
معطر,کن
اگر,فقیه
فقیه,نصیحت
نصیحت,کند
کند,که
که,عشق
عشق,مباز
مباز,پیالهای
پیالهای,بدهش
بدهش,گو
گو,دماغ
دماغ,را
را,تر
تر,کن
به,چشم
چشم,و
و,ابروی
ابروی,جانان
جانان,سپردهام
سپردهام,دل
دل,و
و,جان
جان,بیا
بیا,بیا
بیا,و
و,تماشای
تماشای,طاق
طاق,و
و,منظر
منظر,کن
ستاره,شب
شب,هجران
هجران,نمیفشاند
نمیفشاند,نور
نور,به
به,بام
بام,قصر
قصر,برآ
برآ,و
و,چراغ
چراغ,مه
مه,برکن
بگو,به
به,خازن
خازن,جنت
جنت,که
که,خاک
خاک,این
این,مجلس
مجلس,به
به,تحفه
تحفه,بر
بر,سوی
سوی,فردوس
فردوس,و
و,عود
عود,مجمر
مجمر,کن
از,این
این,مزوجه
مزوجه,و
و,خرقه
خرقه,نیک
نیک,در
در,تنگم
تنگم,به
به,یک
یک,کرشمه
کرشمه,صوفی
صوفی,وشم
وشم,قلندر
قلندر,کن
چو,شاهدان
شاهدان,چمن
چمن,زیردست
زیردست,حسن
حسن,تواند
تواند,کرشمه
کرشمه,بر
بر,سمن
سمن,و
و,جلوه
جلوه,بر
بر,صنوبر
صنوبر,کن
فضول,نفس
نفس,حکایت
حکایت,بسی
بسی,کند
کند,ساقی
ساقی,تو
تو,کار
کار,خود
خود,مده
مده,از
از,دست
دست,و
و,می
می,به
به,ساغر
ساغر,کن
حجاب,دیده
دیده,ادراک
ادراک,شد
شد,شعاع
شعاع,جمال
جمال,بیا
بیا,و
و,خرگه
خرگه,خورشید
خورشید,را
را,منور
منور,کن
طمع,به
به,قند
قند,وصال
وصال,تو
تو,حد
حد,ما
ما,نبود
نبود,حوالتم
حوالتم,به
به,لب
لب,لعل
لعل,همچو
همچو,شکر
شکر,کن
لب,پیاله
پیاله,ببوس
ببوس,آنگهی
آنگهی,به
به,مستان
مستان,ده
ده,بدین
بدین,دقیقه
دقیقه,دماغ
دماغ,معاشران
معاشران,تر
تر,کن
پس,از
از,ملازمت
ملازمت,عیش
عیش,و
و,عشق
عشق,مه
مه,رویان
رویان,ز
ز,کارها
کارها,که
که,کنی
کنی,شعر
شعر,حافظ
حافظ,از
از,بر
بر,کن
ای,نور
نور,چشم
چشم,من
من,سخنی
سخنی,هست
هست,گوش
گوش,کن
کن,چون
چون,ساغرت
ساغرت,پر
پر,است
است,بنوشان
بنوشان,و
و,نوش
نوش,کن
در,راه
راه,عشق
عشق,وسوسه
وسوسه,اهرمن
اهرمن,بسیست
بسیست,پیش
پیش,آی
آی,و
و,گوش
گوش,دل
دل,به
به,پیام
پیام,سروش
سروش,کن
برگ,نوا
نوا,تبه
تبه,شد
شد,و
و,ساز
ساز,طرب
طرب,نماند
نماند,ای
ای,چنگ
چنگ,ناله
ناله,برکش
برکش,و
و,ای
ای,دف
دف,خروش
خروش,کن
تسبیح,و
و,خرقه
خرقه,لذت
لذت,مستی
مستی,نبخشدت
نبخشدت,همت
همت,در
در,این
این,عمل
عمل,طلب
طلب,از
از,می
می,فروش
فروش,کن
پیران,سخن
سخن,ز
ز,تجربه
تجربه,گویند
گویند,گفتمت
گفتمت,هان
هان,ای
ای,پسر
پسر,که
که,پیر
پیر,شوی
شوی,پند
پند,گوش
گوش,کن
بر,هوشمند
هوشمند,سلسله
سلسله,ننهاد
ننهاد,دست
دست,عشق
عشق,خواهی
خواهی,که
که,زلف
زلف,یار
یار,کشی
کشی,ترک
ترک,هوش
هوش,کن
با,دوستان
دوستان,مضایقه
مضایقه,در
در,عمر
عمر,و
و,مال
مال,نیست
نیست,صد
صد,جان
جان,فدای
فدای,یار
یار,نصیحت
نصیحت,نیوش
نیوش,کن
ساقی,که
که,جامت
جامت,از
از,می
می,صافی
صافی,تهی
تهی,مباد
مباد,چشم
چشم,عنایتی
عنایتی,به
به,من
من,دردنوش
دردنوش,کن
سرمست,در
در,قبای
قبای,زرافشان
زرافشان,چو
چو,بگذری
بگذری,یک
یک,بوسه
بوسه,نذر
نذر,حافظ
حافظ,پشمینه
پشمینه,پوش
پوش,کن
کرشمهای,کن
کن,و
و,بازار
بازار,ساحری
ساحری,بشکن
بشکن,به
به,غمزه
غمزه,رونق
رونق,و
و,ناموس
ناموس,سامری
سامری,بشکن
به,باد
باد,ده
ده,سر
سر,و
و,دستار
دستار,عالمی
عالمی,یعنی
یعنی,کلاه
کلاه,گوشه
گوشه,به
به,آیین
آیین,سروری
سروری,بشکن
به,زلف
زلف,گوی
گوی,که
که,آیین
آیین,دلبری
دلبری,بگذار
بگذار,به
به,غمزه
غمزه,گوی
گوی,که
که,قلب
قلب,ستمگری
ستمگری,بشکن
برون,خرام
خرام,و
و,ببر
ببر,گوی
گوی,خوبی
خوبی,از
از,همه
همه,کس
کس,سزای
سزای,حور
حور,بده
بده,رونق
رونق,پری
پری,بشکن
به,آهوان
آهوان,نظر
نظر,شیر
شیر,آفتاب
آفتاب,بگیر
بگیر,به
به,ابروان
ابروان,دوتا
دوتا,قوس
قوس,مشتری
مشتری,بشکن
چو,عطرسای
عطرسای,شود
شود,زلف
زلف,سنبل
سنبل,از
از,دم
دم,باد
باد,تو
تو,قیمتش
قیمتش,به
به,سر
سر,زلف
زلف,عنبری
عنبری,بشکن
چو,عندلیب
عندلیب,فصاحت
فصاحت,فروشد
فروشد,ای
ای,حافظ
حافظ,تو
تو,قدر
قدر,او
او,به
به,سخن
سخن,گفتن
گفتن,دری
دری,بشکن
بالابلند,عشوه
عشوه,گر
گر,نقش
نقش,باز
باز,من
من,کوتاه
کوتاه,کرد
کرد,قصه
قصه,زهد
زهد,دراز
دراز,من
دیدی,دلا
دلا,که
که,آخر
آخر,پیری
پیری,و
و,زهد
زهد,و
و,علم
علم,با
با,من
من,چه
چه,کرد
کرد,دیده
دیده,معشوقه
معشوقه,باز
باز,من
میترسم,از
از,خرابی
خرابی,ایمان
ایمان,که
که,میبرد
میبرد,محراب
محراب,ابروی
ابروی,تو
تو,حضور
حضور,نماز
نماز,من
گفتم,به
به,دلق
دلق,زرق
زرق,بپوشم
بپوشم,نشان
نشان,عشق
عشق,غماز
غماز,بود
بود,اشک
اشک,و
و,عیان
عیان,کرد
کرد,راز
راز,من
مست,است
است,یار
یار,و
و,یاد
یاد,حریفان
حریفان,نمیکند
نمیکند,ذکرش
ذکرش,به
به,خیر
خیر,ساقی
ساقی,مسکین
مسکین,نواز
نواز,من
یا,رب
رب,کی
کی,آن
آن,صبا
صبا,بوزد
بوزد,کز
کز,نسیم
نسیم,آن
آن,گردد
گردد,شمامه
شمامه,کرمش
کرمش,کارساز
کارساز,من
نقشی,بر
بر,آب
آب,میزنم
میزنم,از
از,گریه
گریه,حالیا
حالیا,تا
تا,کی
کی,شود
شود,قرین
قرین,حقیقت
حقیقت,مجاز
مجاز,من
بر,خود
خود,چو
چو,شمع
شمع,خنده
خنده,زنان
زنان,گریه
گریه,میکنم
میکنم,تا
تا,با
با,تو
تو,سنگ
سنگ,دل
دل,چه
چه,کند
کند,سوز
سوز,و
و,ساز
ساز,من
زاهد,چو
چو,از
از,نماز
نماز,تو
تو,کاری
کاری,نمیرود
نمیرود,هم
هم,مستی
مستی,شبانه
شبانه,و
و,راز
راز,و
و,نیاز
نیاز,من
حافظ,ز
ز,گریه
گریه,سوخت
سوخت,بگو
بگو,حالش
حالش,ای
ای,صبا
صبا,با
با,شاه
شاه,دوست
دوست,پرور
پرور,دشمن
دشمن,گداز
گداز,من
چون,شوم
شوم,خاک
خاک,رهش
رهش,دامن
دامن,بیفشاند
بیفشاند,ز
ز,من
من,ور
ور,بگویم
بگویم,دل
دل,بگردان
بگردان,رو
رو,بگرداند
بگرداند,ز
ز,من
روی,رنگین
رنگین,را
را,به
به,هر
هر,کس
کس,مینماید
مینماید,همچو
همچو,گل
گل,ور
ور,بگویم
بگویم,بازپوشان
بازپوشان,بازپوشاند
بازپوشاند,ز
ز,من
چشم,خود
خود,را
را,گفتم
گفتم,آخر
آخر,یک
یک,نظر
نظر,سیرش
سیرش,ببین
ببین,گفت
گفت,میخواهی
میخواهی,مگر
مگر,تا
تا,جوی
جوی,خون
خون,راند
راند,ز
ز,من
او,به
به,خونم
خونم,تشنه
تشنه,و
و,من
من,بر
بر,لبش
لبش,تا
تا,چون
چون,شود
شود,کام
کام,بستانم
بستانم,از
از,او
او,یا
یا,داد
داد,بستاند
بستاند,ز
ز,من
گر,چو
چو,فرهادم
فرهادم,به
به,تلخی
تلخی,جان
جان,برآید
برآید,باک
باک,نیست
نیست,بس
بس,حکایتهای
حکایتهای,شیرین
شیرین,باز
باز,میماند
میماند,ز
ز,من
گر,چو
چو,شمعش
شمعش,پیش
پیش,میرم
میرم,بر
بر,غمم
غمم,خندان
خندان,شود
شود,ور
ور,برنجم
برنجم,خاطر
خاطر,نازک
نازک,برنجاند
برنجاند,ز
ز,من
دوستان,جان
جان,دادهام
دادهام,بهر
بهر,دهانش
دهانش,بنگرید
بنگرید,کو
کو,به
به,چیزی
چیزی,مختصر
مختصر,چون
چون,باز
باز,میماند
میماند,ز
ز,من
صبر,کن
کن,حافظ
حافظ,که
که,گر
گر,زین
زین,دست
دست,باشد
باشد,درس
درس,غم
غم,عشق
عشق,در
در,هر
هر,گوشهای
گوشهای,افسانهای
افسانهای,خواند
خواند,ز
ز,من
نکتهای,دلکش
دلکش,بگویم
بگویم,خال
خال,آن
آن,مه
مه,رو
رو,ببین
ببین,عقل
عقل,و
و,جان
جان,را
را,بسته
بسته,زنجیر
زنجیر,آن
آن,گیسو
گیسو,ببین
عیب,دل
دل,کردم
کردم,که
که,وحشی
وحشی,وضع
وضع,و
و,هرجایی
هرجایی,مباش
مباش,گفت
گفت,چشم
چشم,شیرگیر
شیرگیر,و
و,غنج
غنج,آن
آن,آهو
آهو,ببین
حلقه,زلفش
زلفش,تماشاخانه
تماشاخانه,باد
باد,صباست
صباست,جان
جان,صد
صد,صاحب
صاحب,دل
دل,آن
آن,جا
جا,بسته
بسته,یک
یک,مو
مو,ببین
عابدان,آفتاب
آفتاب,از
از,دلبر
دلبر,ما
