SUID,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Degree,Eccentricity,EdgeCount,Indegree,IsSingleNode,name,NeighborhoodConnectivity,NumberOfDirectedEdges,NumberOfUndirectedEdges,Outdegree,PartnerOfMultiEdgedNodePairs,Radiality,selected,SelfLoops,shared name,Stress,TopologicalCoefficient
3296,3.59874689,3.00E-07,0.2778745,0.08333333,4,11,4,2,FALSE,نیارم,109.25,4,0,2,0,0.85418331,FALSE,0,نیارم,716,0.2907754
3297,3.03381684,8.82E-05,0.32961779,0.30952381,28,11,28,24,FALSE,بیشما,783,28,0,4,3,0.88547492,FALSE,0,بیشما,78677,0.19145442
3298,3.37172775,1.20E-07,0.29658385,0.5,4,11,4,2,FALSE,نمیخواهد,682.5,4,0,2,0,0.87326897,FALSE,0,نمیخواهد,263,0.3007933
3299,3.23440048,1.63E-06,0.30917631,0.5,4,10,4,2,FALSE,شرر,1087.5,4,0,2,0,0.88155792,FALSE,0,شرر,5511,0.32025037
3300,0,0,0,0,2,0,2,2,FALSE,ربا,17,2,0,0,1,0.82273635,FALSE,0,ربا,0,0
3301,3.09793151,3.62E-06,0.32279603,0.23333333,6,11,6,3,FALSE,حقست,545.8333333,6,0,3,0,0.87804594,FALSE,0,حقست,9248,0.18738553
3302,3.21517466,1.54E-04,0.31102509,0.0530303,12,11,12,6,FALSE,گشتیم,172.5,12,0,6,0,0.87013981,FALSE,0,گشتیم,219753,0.09656753
3303,3.42571453,7.70E-07,0.2919099,0.5,2,11,2,1,FALSE,گلابگر,303.5,2,0,1,0,0.85635819,FALSE,0,گلابگر,2570,0.5066778
3304,3.42571453,0,0.2919099,1,2,11,2,1,FALSE,بیره,860.5,2,0,1,0,0.86798713,FALSE,0,بیره,0,0.57597055
3305,3.8785512,1.50E-07,0.25782823,0.5,2,12,2,1,FALSE,طبق,80,2,0,1,0,0.84508433,FALSE,0,طبق,244,0.51282051
3306,3.33233199,0,0.30009015,1,2,11,2,1,FALSE,سپارد,911,2,0,1,0,0.86869174,FALSE,0,سپارد,0,0.56338899
3307,3.20856579,8.39E-05,0.31166573,0.32222222,14,11,14,7,FALSE,نردبان,456.3,14,0,7,2,0.87888371,FALSE,0,نردبان,101729,0.14954098
3308,3.16050124,8.50E-07,0.31640551,0.33333333,4,10,4,2,FALSE,پار,657.5,4,0,2,0,0.87308589,FALSE,0,پار,4052,0.30524605
3309,3.54167024,8.12E-05,0.28235266,0.3,6,12,6,3,FALSE,لعلین,469.2,6,0,3,1,0.87113848,FALSE,0,لعلین,117608,0.24907063
3310,4.54141275,6.00E-07,0.2201958,0,2,13,2,1,FALSE,کربز,336,2,0,1,0,0.85641367,FALSE,0,کربز,523,0.503003
3311,3.43936143,8.07E-05,0.29075165,0,2,11,2,1,FALSE,بدریدهای,334.5,2,0,1,0,0.85651354,FALSE,0,بدریدهای,97101,0.5
3312,4.43901811,7.62E-05,0.22527504,0,2,12,2,1,FALSE,جامهها,88,2,0,1,0,0.84017976,FALSE,0,جامهها,134539,0.5
3313,3.8898807,0,0.25707729,0.5,2,11,2,1,FALSE,خندیدهای,192,2,0,1,0,0.85387261,FALSE,0,خندیدهای,0,0.53631285
3314,3.7983864,3.00E-08,0.26326969,0,2,12,2,1,FALSE,بیپر,82.5,2,0,1,0,0.84583888,FALSE,0,بیپر,87,0.54333333
3315,3.76886104,2.00E-08,0.26533215,0,2,12,2,1,FALSE,پرها,30.5,2,0,1,0,0.83965823,FALSE,0,پرها,18,0.5462963
3316,3.88962321,1.61E-04,0.25709431,0,2,11,2,1,FALSE,پیامت,88,2,0,1,0,0.83950843,FALSE,0,پیامت,422174,0.5
3317,4.88910823,1.57E-04,0.20453628,0,2,12,2,1,FALSE,کامد,2,2,0,1,0,0.77690302,FALSE,0,کامد,400857,0.5
3318,5.88859325,1.52E-04,0.16981985,0,2,13,2,1,FALSE,میپری,10,2,0,1,0,0.8242399,FALSE,0,میپری,379702,0.5
3319,3.74972105,8.13E-05,0.2666865,0.08333333,4,11,4,2,FALSE,برعکس,165.5,4,0,2,0,0.85942632,FALSE,0,برعکس,120452,0.26655897
3320,4.74937774,1.10E-07,0.2105539,0,2,12,2,1,FALSE,نادری,34.5,2,0,1,0,0.8396083,FALSE,0,نادری,362,0.5
3321,3.32666724,3.11E-04,0.30060115,0.125,8,11,8,4,FALSE,خلقان,379.5,8,0,4,0,0.87447292,FALSE,0,خلقان,358023,0.15798249
3322,3.75375504,3.38E-06,0.26639991,0.16666667,4,11,4,2,FALSE,گلشکر,409.5,4,0,2,0,0.86799822,FALSE,0,گلشکر,4430,0.25642231
3323,3.36357394,0,0.29730281,1,3,11,3,1,FALSE,بجه,836.5,3,0,2,1,0.86874723,FALSE,0,بجه,0,0.51795666
3324,3.66766801,0,0.27265281,0,2,11,2,1,FALSE,لایقتری,103,2,0,1,1,0.84446294,FALSE,0,لایقتری,0,0
3325,2.9177753,7.96E-04,0.34272687,0.18166667,71,11,71,34,FALSE,اصل,460.68,60,0,37,7,0.89738682,FALSE,11,اصل,1531930,0.07688095
3326,3.75409836,2.00E-07,0.26637555,0.08333333,4,12,4,2,FALSE,گریز,126.75,4,0,2,0,0.85644141,FALSE,0,گریز,727,0.28180804
3327,3.27345292,1.66E-05,0.30548782,0.16666667,4,11,4,2,FALSE,اشکال,327,4,0,2,0,0.86596205,FALSE,0,اشکال,23154,0.26828266
3328,3.06153978,6.94E-06,0.32663302,0.5,4,11,4,2,FALSE,جانهایی,989.5,4,0,2,0,0.88047048,FALSE,0,جانهایی,8360,0.30215333
3329,3.44039138,4.90E-07,0.2906646,0.5,2,11,2,1,FALSE,سیناستی,387,2,0,1,0,0.86016977,FALSE,0,سیناستی,717,0.50325098
3330,3.26512746,5.10E-07,0.30626676,0.41666667,4,11,4,2,FALSE,ماستی,412,4,0,2,0,0.86676653,FALSE,0,ماستی,2159,0.30361091
3331,3.36357394,0,0.29730281,0.5,4,11,4,2,FALSE,پاکتر,763,4,0,2,1,0.87126054,FALSE,0,پاکتر,0,0.38418933
3332,3.57274054,7.80E-07,0.27989718,0.33333333,4,11,4,2,FALSE,بادهای,306.25,4,0,2,0,0.86302153,FALSE,0,بادهای,2760,0.29447115
3333,4.82688181,7.62E-05,0.20717309,0,3,13,3,2,FALSE,باغها,73,3,0,1,0,0.84413005,FALSE,0,باغها,187669,0.35121951
3334,3.65487941,2.25E-06,0.27360684,0.1,6,11,6,3,FALSE,اخوان,138,6,0,3,1,0.85903795,FALSE,0,اخوان,5136,0.22337662
3335,3.76456956,0,0.26563462,1,2,12,2,1,FALSE,نفکندست,1095,2,0,1,0,0.87224811,FALSE,0,نفکندست,0,0.51650943
3336,3.92464166,7.00E-08,0.25480033,0,2,12,2,1,FALSE,دستور,51.5,2,0,1,0,0.83715601,FALSE,0,دستور,142,0.54301075
3337,3.19526221,3.44E-06,0.31296336,0.66666667,9,11,9,6,FALSE,کهربا,982.3333333,9,0,3,2,0.88609077,FALSE,0,کهربا,98915,0.23676388
3338,3.55145481,8.60E-07,0.28157475,0,2,12,2,1,FALSE,همبر,112,2,0,1,0,0.84890146,FALSE,0,همبر,2219,0.50917431
3339,3.11020513,1.29E-05,0.3215222,0.08333333,4,11,4,2,FALSE,محبوس,679.25,4,0,2,0,0.87610408,FALSE,0,محبوس,16758,0.25260514
3340,3.32057334,9.84E-05,0.30115281,0.15384615,16,11,16,13,FALSE,سما,339.3076923,16,0,3,1,0.8789281,FALSE,0,سما,163642,0.11130479
3341,3.76019226,3.80E-07,0.26594385,0.5,2,11,2,1,FALSE,نفخه,477,2,0,1,0,0.86192854,FALSE,0,نفخه,1841,0.53535354
3342,3.33233199,3.50E-07,0.30009015,0.5,2,11,2,1,FALSE,مقبلی,733.5,2,0,1,0,0.86661673,FALSE,0,مقبلی,2460,0.52998555
3343,3.87949532,1.40E-07,0.25776549,0,2,12,2,1,FALSE,سرافیل,583,2,0,1,0,0.86517976,FALSE,0,سرافیل,449,0.51097454
3344,3.54450262,0,0.28212703,1,2,12,2,1,FALSE,پرباد,855,2,0,1,0,0.86681647,FALSE,0,پرباد,0,0.54878049
3345,3.33387692,5.20E-07,0.29995109,0.5,2,11,2,1,FALSE,خیک,816.5,2,0,1,0,0.86712716,FALSE,0,خیک,6106,0.53435864
3346,3.93614282,1.30E-07,0.25405582,0,2,12,2,1,FALSE,دورباش,271.5,2,0,1,0,0.85567022,FALSE,0,دورباش,372,0.53353057
3347,3.25817526,8.33E-05,0.30692026,0.1,6,11,6,3,FALSE,شکم,407.1666667,6,0,3,0,0.87068908,FALSE,0,شکم,445398,0.21528145
3348,4.25783195,2.96E-06,0.23486131,0,2,12,2,1,FALSE,بدرانی,695,2,0,1,0,0.86509099,FALSE,0,بدرانی,4232,0.50180766
3349,0,0,0,0,1,0,1,1,FALSE,گوا,99,1,0,0,0,0.84318131,FALSE,0,گوا,0,0
3350,3.17251738,8.40E-05,0.3152071,0.40277778,9,11,9,4,FALSE,زعفران,574.8888889,9,0,5,0,0.88130826,FALSE,0,زعفران,163902,0.16845773
3351,3.42897605,1.23E-06,0.29163225,0,2,11,2,1,FALSE,نغمههای,342.5,2,0,1,0,0.85910453,FALSE,0,نغمههای,4797,0.53442879
3352,3.54450262,0,0.28212703,1,2,12,2,1,FALSE,کالیوه,855,2,0,1,0,0.86681647,FALSE,0,کالیوه,0,0.54878049
3353,3.11964638,4.49E-04,0.32054915,0.0455665,31,11,31,14,FALSE,هین,131.1034483,31,0,17,2,0.87584332,FALSE,0,هین,750344,0.05217786
3354,3.40511544,1.08E-05,0.2936758,0.25,8,11,8,4,FALSE,باطن,809.75,8,0,4,0,0.88752219,FALSE,0,باطن,56409,0.18414468
3355,4.24470003,7.00E-08,0.23558791,0,2,12,2,1,FALSE,فانیم,110,2,0,1,0,0.84975033,FALSE,0,فانیم,93,0.50934579
3356,3.11303751,1.80E-06,0.32122967,0.5,2,11,2,1,FALSE,نرمم,1448,2,0,1,0,0.87671993,FALSE,0,نرمم,19164,0.52198991
3357,0,0,0,0,2,0,2,2,FALSE,شعلهها,505,2,0,0,0,0.8627885,FALSE,0,شعلهها,0,0.53108535
3358,3.16264698,1.57E-04,0.31619084,0.16071429,10,11,10,5,FALSE,ذرهای,377.25,10,0,5,1,0.87396249,FALSE,0,ذرهای,209701,0.16524123
3359,3.28915973,8.45E-05,0.30402902,0.18055556,11,11,11,7,FALSE,اژدها,326.6666667,11,0,4,2,0.8730526,FALSE,0,اژدها,99716,0.14731247
3360,3.3222041,2.35E-04,0.30100499,0.2,6,11,6,3,FALSE,پنجه,433.8333333,6,0,3,0,0.87296383,FALSE,0,پنجه,239857,0.19677712
3361,3.42399794,1.22E-05,0.29205625,0.26666667,6,11,6,3,FALSE,شیری,522,6,0,3,0,0.87478917,FALSE,0,شیری,13174,0.21154366
3362,3.43944726,3.40E-07,0.29074439,0.5,2,11,2,1,FALSE,گستاخی,601,2,0,1,0,0.86350422,FALSE,0,گستاخی,4419,0.55906977
3363,3.67298944,0,0.27225779,1,2,11,2,1,FALSE,قهرمان,736.5,2,0,1,0,0.86656125,FALSE,0,قهرمان,0,0.5275788
3364,3.68191572,3.20E-07,0.27159774,0,2,12,2,1,FALSE,استیزه,269.5,2,0,1,0,0.85674656,FALSE,0,استیزه,1137,0.53168317
3365,4.00781049,4.00E-08,0.2495128,0,2,12,2,1,FALSE,بوزینهای,24,2,0,1,0,0.83802153,FALSE,0,بوزینهای,58,0.56097561
3366,3.41275427,8.26E-05,0.29301846,0,4,11,4,2,FALSE,پاینده,139,4,0,2,0,0.8579838,FALSE,0,پاینده,107523,0.26436782
3367,3.67994164,0,0.27174344,0.5,2,11,2,1,FALSE,مرتجا,396,2,0,1,0,0.85860519,FALSE,0,مرتجا,0,0.52659574
3368,3.36022659,0,0.29759898,0.5,2,11,2,1,FALSE,کفه,801.5,2,0,1,0,0.86723258,FALSE,0,کفه,0,0.58589181
3369,3.72242726,5.00E-08,0.26864192,0,2,12,2,1,FALSE,گدارویی,66,2,0,1,0,0.8423269,FALSE,0,گدارویی,87,0.5078125
3370,3.36357394,0,0.29730281,1,2,11,2,1,FALSE,نامدیم,1188.5,2,0,1,0,0.87222592,FALSE,0,نامدیم,0,0.58032227
3371,3.8695391,6.70E-07,0.25842871,0,2,12,2,1,FALSE,بخسبان,27,2,0,1,0,0.82848424,FALSE,0,بخسبان,1534,0.5
3372,3.83855463,7.75E-05,0.26051472,0.25,4,11,4,2,FALSE,کنجی,403,4,0,2,0,0.86697182,FALSE,0,کنجی,83695,0.26636905
3373,3.33379109,0,0.29995881,0.5,2,11,2,1,FALSE,نانباره,739,2,0,1,0,0.86583999,FALSE,0,نانباره,0,0.51859649
3374,3.30829972,1.90E-07,0.30227007,0.25,8,11,8,4,FALSE,خواره,445.25,8,0,4,2,0.86778185,FALSE,0,خواره,548,0.27743142
3375,3.26907562,3.99E-06,0.30589687,0.16666667,3,11,3,1,FALSE,نانی,453,3,0,2,0,0.86629494,FALSE,0,نانی,24046,0.35868991
3376,3.44039138,8.07E-05,0.2906646,0.41666667,6,11,6,3,FALSE,برریز,739.75,6,0,3,1,0.87399578,FALSE,0,برریز,136077,0.31589065
3377,4.45103425,0,0.22466689,0.5,2,12,2,1,FALSE,گفتنیها,349.5,2,0,1,0,0.85928762,FALSE,0,گفتنیها,0,0.5028777
3378,3.42545704,0,0.29193185,1,2,11,2,1,FALSE,جفتمی,540.5,2,0,1,0,0.86321016,FALSE,0,جفتمی,0,0.55153061
3379,0,0,0,0,4,0,4,4,FALSE,نانبا,92.5,4,0,0,0,0.85437195,FALSE,0,نانبا,0,0.27896341
3380,4.00300403,9.68E-05,0.24981239,0.1,6,12,6,3,FALSE,دکان,666.1666667,6,0,3,0,0.88085885,FALSE,0,دکان,75660,0.19817406
3381,3.8898807,1.12E-06,0.25707729,0,2,11,2,1,FALSE,روزنی,872,2,0,1,0,0.86835885,FALSE,0,روزنی,5820,0.52755906
3382,3.64543816,3.10E-07,0.27431545,0,2,12,2,1,FALSE,مهم,58,2,0,1,0,0.84678762,FALSE,0,مهم,1035,0.51351351
3383,3.4142992,8.50E-07,0.29288587,0,2,11,2,1,FALSE,زادست,278,2,0,1,0,0.85807812,FALSE,0,زادست,1639,0.50272232
3384,3.3320745,7.62E-05,0.30011334,0.25,4,11,4,2,FALSE,سنبله,415.5,4,0,2,0,0.86741012,FALSE,0,سنبله,92204,0.28057432
3385,4.20667754,4.20E-07,0.23771729,0,2,12,2,1,FALSE,آردم,351.5,2,0,1,0,0.85939858,FALSE,0,آردم,553,0.50431655
3386,3.59874689,8.07E-05,0.2778745,0,2,12,2,1,FALSE,واخر,112,2,0,1,0,0.84958944,FALSE,0,واخر,117770,0.5
3387,4.59840357,7.62E-05,0.21746678,0,2,13,2,1,FALSE,کاهدان,72.5,2,0,1,0,0.83575788,FALSE,0,کاهدان,128125,0.5
3388,4.30589649,5.00E-08,0.23223967,0,2,12,2,1,FALSE,میکشانی,57,2,0,1,0,0.83897026,FALSE,0,میکشانی,63,0.50909091
3389,3.95914514,9.00E-08,0.25257978,0.5,2,12,2,1,FALSE,شیرخواره,59.5,2,0,1,0,0.84080115,FALSE,0,شیرخواره,131,0.5173913
3390,3.33370526,2.68E-06,0.29996653,0.16666667,4,11,4,2,FALSE,میزبان,518.5,4,0,2,0,0.86962383,FALSE,0,میزبان,2349,0.27969762
3391,3.70586216,5.90E-07,0.26984274,0.03333333,6,12,6,3,FALSE,بیچون,108.5,6,0,3,0,0.8582834,FALSE,0,بیچون,1325,0.19932224
3392,4.41919149,1.00E-08,0.22628574,0,2,12,2,1,FALSE,هنییا,25,2,0,1,0,0.83754993,FALSE,0,هنییا,9,0.52173913
3393,4.07819071,2.00E-08,0.24520678,0,2,11,2,1,FALSE,اندررباید,21.5,2,0,1,0,0.83565801,FALSE,0,اندررباید,10,0.52564103
3394,3.43944726,6.00E-07,0.29074439,0,2,11,2,1,FALSE,شرحت,340,2,0,1,0,0.8569241,FALSE,0,شرحت,987,0.50296736
3395,4.05553171,8.00E-08,0.24657679,0,2,12,2,1,FALSE,مهین,70.5,2,0,1,0,0.84599978,FALSE,0,مهین,80,0.50729927
3396,3.43949537,0,0.29074032,0,1,11,1,0,FALSE,حیفست,667,1,0,1,0,0.85640257,FALSE,0,حیفست,0,0
3397,3.08505708,2.35E-05,0.32414311,0.21904762,22,11,22,11,FALSE,یابد,413.1428571,22,0,11,1,0.8894585,FALSE,0,یابد,54489,0.08853306
3398,2.92052184,3.96E-05,0.34240456,0.24444444,10,11,10,5,FALSE,میزن,660.5,10,0,5,0,0.88777186,FALSE,0,میزن,57865,0.1505244
3399,3.13166252,1.73E-04,0.31931921,0.26052632,22,11,22,11,FALSE,بیتو,503.35,22,0,11,2,0.89496227,FALSE,0,بیتو,183302,0.09082296
3400,0,0,0,0,1,0,1,1,FALSE,تشا,691,1,0,0,0,0.85920994,FALSE,0,تشا,0,0
3401,3.42537121,2.17E-06,0.29193916,0,2,11,2,1,FALSE,تعز,364,2,0,1,0,0.85958722,FALSE,0,تعز,4388,0.50769231
3402,3.88052528,4.19E-06,0.25769707,0,4,12,4,2,FALSE,نیستان,367.5,4,0,2,0,0.86654461,FALSE,0,نیستان,8664,0.26366906
3403,3.07183933,1.60E-04,0.32553786,0.125,9,11,9,4,FALSE,رقصان,366,9,0,5,0,0.87784066,FALSE,0,رقصان,190888,0.12635337
3404,3.44030555,3.40E-07,0.29067186,0,2,11,2,1,FALSE,نیشکر,392.5,2,0,1,0,0.86036396,FALSE,0,نیشکر,760,0.50646831
3405,3.11302781,0,0.32123067,0,1,11,1,0,FALSE,نیها,2671,1,0,1,0,0.8758988,FALSE,0,نیها,0,0
3406,4.28074843,2.70E-07,0.23360401,0,2,12,2,1,FALSE,آموزد,568,2,0,1,0,0.86500777,FALSE,0,آموزد,485,0.50265957
3407,3.11302781,0,0.32123067,0,1,11,1,0,FALSE,مقبلترین,2671,1,0,1,0,0.8758988,FALSE,0,مقبلترین,0,0
3408,3.44099219,1.61E-04,0.29061385,0.125,8,11,8,4,FALSE,افکنده,254.75,8,0,4,0,0.86939081,FALSE,0,افکنده,185175,0.15577159
3409,3.10514119,1.67E-04,0.32204655,0.22222222,9,11,9,4,FALSE,آفتابی,630.8888889,9,0,5,0,0.88519197,FALSE,0,آفتابی,307222,0.15837937
3410,3.11303751,0,0.32122967,0.66666667,8,11,8,4,FALSE,حول,917.3333333,8,0,4,2,0.87635375,FALSE,0,حول,0,0.33874938
3411,4.57514376,7.63E-05,0.21857237,0,2,12,2,1,FALSE,وله,101.5,2,0,1,0,0.84107856,FALSE,0,وله,129249,0.5025
3412,3.57540125,8.07E-05,0.27968889,0,4,11,4,1,FALSE,سیلی,54,4,0,3,0,0.84816356,FALSE,0,سیلی,117809,0.27179487
3413,3.61385289,5.40E-07,0.27671298,0,2,11,2,1,FALSE,منقطع,238.5,2,0,1,0,0.85427208,FALSE,0,منقطع,532,0.50211416
3414,3.74680285,1.70E-07,0.26689421,0,2,11,2,1,FALSE,سیلابی,358.5,2,0,1,0,0.85779516,FALSE,0,سیلابی,670,0.52496329
3415,0,0,0,0,1,0,1,1,FALSE,بالعمی,2,1,0,0,0,0.68432645,FALSE,0,بالعمی,0,0
3416,1,7.63E-05,1,0,2,1,2,1,FALSE,نفسا,1.5,2,0,1,0,0.75098757,FALSE,0,نفسا,80494,0.5
3417,1.5,1.53E-04,0.66666667,0,2,2,2,1,FALSE,تبل,16,2,0,1,0,0.81763759,FALSE,0,تبل,160986,0.5
3418,3.4052871,2.40E-07,0.293661,0.16666667,4,10,4,2,FALSE,بشر,228,4,0,2,0,0.86165668,FALSE,0,بشر,239,0.26421114
3419,3.78740022,1.80E-07,0.26403336,0,2,12,2,1,FALSE,بتر,196,2,0,1,0,0.84806924,FALSE,0,بتر,712,0.54166667
3420,3.57231139,1.20E-06,0.2799308,0.5,2,12,2,1,FALSE,کلوخی,1434,2,0,1,0,0.87669774,FALSE,0,کلوخی,12961,0.52126499
3421,0,0,0,0.1,5,0,5,5,FALSE,قفا,554.2,5,0,0,0,0.87641478,FALSE,0,قفا,0,0.20488346
3422,3.69521929,5.00E-08,0.27061993,0,2,12,2,1,FALSE,پیچیده,65.5,2,0,1,0,0.84603862,FALSE,0,پیچیده,34,0.53305785
3423,3.35044202,1.91E-04,0.29846808,0.23333333,10,11,10,5,FALSE,بدریده,410.4,10,0,5,0,0.87764092,FALSE,0,بدریده,288407,0.14453841
3424,4.33336194,8.11E-05,0.23076771,0,5,12,5,4,FALSE,دلربا,46.2,5,0,1,0,0.85041611,FALSE,0,دلربا,71808,0.22376238
3425,4.17234572,0,0.23967333,0.5,2,12,2,1,FALSE,حشم,1356.5,2,0,1,0,0.87608744,FALSE,0,حشم,0,0.50483811
3426,3.96652648,1.00E-08,0.25210975,0,2,12,2,1,FALSE,بنمودی,44.5,2,0,1,0,0.84226587,FALSE,0,بنمودی,15,0.5304878
3427,3.33216033,8.30E-07,0.30010561,0,2,11,2,1,FALSE,درخوابمی,658,2,0,1,0,0.8658067,FALSE,0,درخوابمی,923,0.50114416
3428,3.43944726,8.58E-06,0.29074439,0,2,11,2,1,FALSE,برتابمی,336.5,2,0,1,0,0.85644141,FALSE,0,برتابمی,12310,0.50224551
3429,3.42537121,1.80E-07,0.29193916,0,2,11,2,1,FALSE,یابمی,364,2,0,1,0,0.85955948,FALSE,0,یابمی,281,0.51271186
3430,3.33224616,5.29E-06,0.30009788,0,6,11,6,5,FALSE,اتی,660.5,6,0,1,1,0.86585664,FALSE,0,اتی,10456,0.50190259
3431,3.4392756,7.93E-05,0.2907589,0.25,4,11,4,2,FALSE,جل,610.5,4,0,2,0,0.87253662,FALSE,0,جل,166293,0.28383721
3432,3.75452751,3.00E-07,0.2663451,0.5,3,12,3,2,FALSE,خلا,932.6666667,3,0,1,0,0.87632046,FALSE,0,خلا,1034,0.34365021
3433,3.8800103,1.00E-07,0.25773127,0,2,12,2,1,FALSE,قرن,144.5,2,0,1,0,0.85137594,FALSE,0,قرن,333,0.52564103
3434,4.42837525,7.62E-05,0.22581646,0,2,12,2,1,FALSE,دایما,4.5,2,0,1,0,0.80939858,FALSE,0,دایما,80266,0.5
3435,3.43953309,0,0.29073714,1,2,11,2,1,FALSE,عنبرت,1669,2,0,1,0,0.8781569,FALSE,0,عنبرت,0,0.5572621
3436,3.91529351,0,0.25540869,0,1,12,1,0,FALSE,غرقست,37,1,0,1,0,0.83695628,FALSE,0,غرقست,0,0
3437,0,0,0,0.16666667,3,0,3,3,FALSE,اندرآ,462.6666667,3,0,0,0,0.86622281,FALSE,0,اندرآ,0,0.34399802
3438,4.04978113,1.03E-06,0.24692692,0.5,2,12,2,1,FALSE,بگشایی,1042.5,2,0,1,0,0.8718431,FALSE,0,بگشایی,3311,0.50508721
3439,3.34314651,1.61E-04,0.29911941,0.08333333,4,11,4,2,FALSE,برجوشد,226.75,4,0,2,0,0.86159565,FALSE,0,برجوشد,225872,0.26125866
3440,4.34288902,5.87E-05,0.23026147,0,2,12,2,1,FALSE,بوک,320.5,2,0,1,0,0.85735686,FALSE,0,بوک,160085,0.5007837
3441,3.42542053,0,0.29193496,0,1,11,1,0,FALSE,بنشستهام,691,1,0,1,0,0.85920994,FALSE,0,بنشستهام,0,0
3442,3.40914943,0,0.2933283,1,4,10,4,2,FALSE,گنگ,1059,4,0,2,2,0.87067244,FALSE,0,گنگ,0,0.57742639
3443,3.94996138,1.40E-07,0.25316703,0,2,11,2,1,FALSE,نشکند,334,2,0,1,0,0.85787838,FALSE,0,نشکند,276,0.51230769
3444,3.40914943,0,0.2933283,1,2,10,2,1,FALSE,نحر,1059,2,0,1,0,0.87067244,FALSE,0,نحر,0,0.57742639
3445,3.3291563,3.82E-06,0.30037641,0,3,11,3,1,FALSE,اسحاق,495.3333333,3,0,2,0,0.86586218,FALSE,0,اسحاق,5445,0.34376449
3446,3.36340228,8.07E-05,0.29731799,0,2,11,2,1,FALSE,اندرگذر,786,2,0,1,0,0.8676154,FALSE,0,اندرگذر,392195,0.50031867
3447,4.36305896,7.62E-05,0.22919699,0,2,12,2,1,FALSE,قیصری,196,2,0,1,0,0.85292943,FALSE,0,قیصری,168164,0.50128535
3448,4.01836752,8.00E-08,0.24885728,0,2,12,2,1,FALSE,برسازی,13.5,2,0,1,0,0.829666,FALSE,0,برسازی,274,0.52083333
3449,4.0874603,1.00E-07,0.24465069,0,2,12,2,1,FALSE,تان,101,2,0,1,0,0.84809698,FALSE,0,تان,104,0.51282051
3450,3.74036563,6.60E-07,0.26735354,0,2,12,2,1,FALSE,مقنعه,328,2,0,1,0,0.85883267,FALSE,0,مقنعه,3132,0.53960396
3451,3.38743455,3.75E-06,0.29520866,0.08333333,4,11,4,2,FALSE,زمن,226.75,4,0,2,0,0.86198402,FALSE,0,زمن,5494,0.25478604
3452,3.39936486,0,0.2941726,0.66666667,3,11,3,1,FALSE,ماده,618.6666667,3,0,2,0,0.86902463,FALSE,0,ماده,0,0.39131351
3453,3.40923526,0,0.29332091,0.5,4,10,4,2,FALSE,سرهنگ,433,4,0,2,1,0.86109632,FALSE,0,سرهنگ,0,0.52043269
3454,3.76577118,9.00E-08,0.26554986,0,2,11,2,1,FALSE,پهلو,33.5,2,0,1,0,0.8344818,FALSE,0,پهلو,373,0.51587302
3455,3.33224616,0,0.30009788,0.5,2,11,2,1,FALSE,جرهها,719.5,2,0,1,0,0.86650022,FALSE,0,جرهها,0,0.51837176
3456,3.4090636,7.62E-05,0.29333568,0.16666667,5,10,5,2,FALSE,دلتنگ,294,5,0,3,1,0.86162894,FALSE,0,دلتنگ,101744,0.34671389
3457,3.6972792,0,0.27046916,0.5,2,11,2,1,FALSE,فراخیها,336.5,2,0,1,0,0.85886596,FALSE,0,فراخیها,0,0.53328051
3458,3.36348811,0,0.2973104,0.5,2,11,2,1,FALSE,برخورد,820,2,0,1,0,0.86846982,FALSE,0,برخورد,0,0.5083695
3459,3.93743026,1.70E-07,0.25397275,0,2,12,2,1,FALSE,بابرگ,51.5,2,0,1,0,0.84124501,FALSE,0,بابرگ,75,0.51530612
3460,3.15826968,4.71E-06,0.31662907,0.16666667,10,11,10,5,FALSE,احمر,416.6666667,10,0,5,1,0.87351864,FALSE,0,احمر,11224,0.18511931
3461,3.4256287,0,0.29191722,0.5,2,11,2,1,FALSE,تنک,321.5,2,0,1,0,0.85701287,FALSE,0,تنک,0,0.51688103
3462,3.14041713,6.12E-06,0.31842904,0.13636364,11,11,11,5,FALSE,آنگه,293.9090909,11,0,6,0,0.87545495,FALSE,0,آنگه,12214,0.11651221
3463,3.86001202,1.00E-08,0.25906655,0,2,12,2,1,FALSE,درکشی,23,2,0,1,0,0.83646249,FALSE,0,درکشی,8,0.53658537
3464,3.44039138,4.20E-07,0.2906646,0.5,2,11,2,1,FALSE,رگت,480,2,0,1,0,0.86198957,FALSE,0,رگت,2897,0.54237288
3465,3.82147455,2.80E-07,0.26167909,0,2,12,2,1,FALSE,سالم,294.5,2,0,1,0,0.85830004,FALSE,0,سالم,896,0.51401051
3466,4.40563042,7.66E-05,0.22698227,0,4,12,4,2,FALSE,زخمهای,72.25,4,0,2,0,0.84763094,FALSE,0,زخمهای,114146,0.26886792
3467,3.4142992,8.07E-05,0.29288587,0,2,11,2,1,FALSE,جند,277,2,0,1,0,0.85807812,FALSE,0,جند,102011,0.50090744
3468,4.41404171,7.62E-05,0.22654974,0,2,12,2,1,FALSE,حملههای,786,2,0,1,0,0.8676154,FALSE,0,حملههای,81582,0.50031867
3469,3.29551111,1.47E-06,0.30344307,0.25,6,10,6,3,FALSE,همرنگ,352.75,6,0,3,1,0.86531292,FALSE,0,همرنگ,3909,0.29497908
